3   307
184	060746	123	046787
105	044855	269	157216
245	007644	214	166782
58	069760	48	023398
286	163749	301	011064
419	049659	438	030443
386	166238	343	082658
208	171860	59	091134
103	071993	315	069858
74	180758	270	087410
170	126445	460	168579
239	026320	38	070287
187	023309	62	172401
153	160321	105	161112
213	090737	48	141527
373	166699	345	152912
165	018272	320	073441
56	181848	53	053541
365	171684	361	039581
249	142750	266	111749
176	034456	121	131380
416	065113	166	143491
78	051323	17	106276
378	039687	302	098379
433	018129	232	178143
47	006570	393	164572
406	182091	376	175340
206	119577	130	103823
135	032663	190	175000
289	024678	406	164256
423	080967	349	174425
19	057907	419	110483
268	143930	204	124377
180	124084	46	126454
258	154430	7	140464
204	146886	162	177640
330	176517	405	115200
278	111592	66	158295
94	084898	133	072793
69	061906	191	036430
301	075743	438	016673
55	113363	33	134771
199	119077	82	050831
464	143300	39	055847
54	158055	340	090004
96	130447	57	137200
449	122879	382	054986
1	145590	26	077441
93	098587	436	031131
60	062355	135	006615
81	028299	393	167462
331	181579	305	029196
143	154934	387	096964
453	009318	209	166987
387	136284	416	016816
139	082831	345	152146
305	110704	212	140440
338	176662	32	160773
84	008170	157	080480
302	086843	270	045948
403	063299	157	057300
334	121634	209	169750
44	089752	346	042504
7	090356	185	104077
174	080870	453	016735
439	174475	18	169586
130	162756	245	070936
405	069965	220	097426
89	075736	365	165296
218	142052	424	048146
79	050791	252	069490
80	033160	305	102988
132	031108	340	022347
22	147449	273	013191
159	095411	35	161094
122	115855	309	076604
119	140098	240	077800
190	163345	38	053823
209	168877	65	124469
396	157949	375	004851
380	026606	59	060259
349	174628	101	045786
462	180261	257	062725
291	103616	142	013851
384	038916	172	103192
77	157870	234	017653
52	143823	137	096618
412	032735	123	156096
318	034379	404	058332
311	084078	52	145986
185	111674	156	061479
21	023508	116	097268
118	061563	240	025357
320	096036	265	028159
157	085336	416	157755
251	045950	270	041781
263	058458	458	100474
295	107652	260	016998
31	060234	129	096519
121	058958	276	181661
454	045267	280	116887
374	077648	213	043552
340	068782	317	170962
156	109707	230	159306
196	011851	26	002162
113	043840	21	036240
430	111524	365	163024
342	101350	280	122944
8	094177	441	182020
15	075829	163	156338
394	026618	39	037338
232	169184	43	076306
53	122121	340	144834
460	173779	18	170983
351	127522	45	126516
413	074097	270	097792
292	002875	315	129309
95	033427	380	050571
192	167725	226	019894
358	084385	34	051369
45	005122	192	177280
133	121627	124	137848
188	156796	46	064920
230	004516	396	157949
225	118832	215	061099
346	111595	14	122873
148	179550	136	016107
376	182477	206	021298
12	022131	279	154808
322	019071	261	166233
108	181688	51	137035
393	164572	423	080967
114	179252	62	165694
269	124317	201	106610
51	119116	170	115056
164	067072	306	039929
264	001292	49	069922
147	069008	138	030109
404	099884	301	102631
265	152789	322	129455
142	051262	403	051321
64	107345	229	168292
220	085278	80	116119
436	038232	363	065093
345	111246	106	167526
145	113015	119	032981
202	136990	278	148154
66	158295	17	125372
425	182185	263	053359
395	040478	311	101594
391	042701	404	070638
444	058978	96	004849
49	124062	202	129736
65	105519	315	088211
372	107319	330	171233
235	177977	199	006999
441	175282	82	005373
92	138179	117	138494
234	077881	43	059315
388	046392	212	121677
359	078596	178	050463
389	150300	397	066880
348	053455	85	154474
27	074291	467	045813
457	149566	211	141862
212	051595	58	137904
171	044024	162	173419
151	079989	59	000129
437	106462	106	177688
191	036430	464	018137
240	030283	33	099741
32	090811	125	171903
290	018516	19	049064
14	092944	157	038547
467	112848	211	009379
222	137876	444	040681
46	047450	263	090352
397	131318	230	092601
383	180641	143	151340
205	177990	346	111595
303	112269	55	132750
448	159534	257	075929
117	072731	457	032248
266	040214	373	177111
101	141822	136	050457
33	039138	89	002409
272	015613	423	057148
447	101580	23	065169
260	105489	160	025786
124	143062	446	122032
363	098920	306	149687
172	029805	100	176459
385	120980	92	152245
70	089529	23	050720
248	069591	164	128919
276	169514	406	164183
87	099995	163	065210
126	068552	292	112991
262	091944	202	129736
100	175106	44	040169
198	126629	413	157475
140	172572	215	153375
43	059315	51	038596
203	048817	89	145766
125	178066	348	051247
57	111969	79	050791
250	145515	126	068552
160	093481	34	093107
313	160177	130	107977
466	014661	232	169593
229	178246	260	080272
177	165051	375	027402
146	018327	7	131364
106	182422	126	157999
48	108708	259	037431
59	028224	376	179619
129	020495	215	001502
35	153974	403	113333
175	109563	140	165977
162	167684	94	041583
155	160801	464	105381
169	040231	159845
169	040231	040231
169	159845	040231
259	016526	065121
259	087761	105578
259	069646	087761
252	120524	048912
252	071918	009785
252	149259	136799
136	073715	036663
136	110520	127310
136	063069	088492
401	118225	020675
401	020675	060389
401	017836	099950
62	166945	170888
62	176634	170883
62	163164	163787
281	144099	080971
281	065640	041592
281	080971	067304
207	085752	158191
207	058417	034654
207	119326	012159
270	002401	042170
270	076577	076577
270	087636	158200
392	174742	172248
392	175510	170487
392	178239	179014
38	053823	139498
38	052277	088361
38	129018	039495
104	167379	173739
104	178666	173840
104	174275	178666
353	108624	100062
353	094331	126846
353	021698	132109
402	182103	182610
402	174649	181315
402	179316	181071
107	149739	085703
107	046373	149739
107	114731	085703
399	070226	075619
399	148168	013569
399	070226	011060
324	063597	146749
324	158432	084704
324	017049	063597
25	073419	005346
25	107964	158307
25	096784	030271
442	065649	008798
442	074305	047230
442	013435	007857
26	002162	002162
26	077441	002162
26	002162	002162
61	136171	121065
61	053433	049481
61	109283	030250
328	043677	146447
328	111028	113785
328	133919	113785
211	003722	051298
211	115947	161531
211	007297	006064
407	041068	061668
407	136765	148503
407	074461	020275
315	070004	070498
315	043651	093399
315	101959	070004
127	045314	015817
127	154729	154729
127	015817	065358
166	143491	122205
166	099967	135746
166	152445	143491
82	126436	154346
82	100638	130041
82	152093	013726
418	096142	040995
418	131444	084487
418	018323	035634
438	122086	128677
438	030443	069532
438	006929	044772
273	040972	000103
273	030232	030232
273	086926	041216
40	102638	027840
40	115014	137342
40	042854	055749
215	053333	041405
215	015906	070323
215	015906	041405
364	017906	111706
364	078520	017906
364	052870	115401
284	058524	152555
284	025104	012252
284	024160	145830
257	003301	144813
257	113518	144813
257	095137	003301
261	170935	172334
261	166233	168633
261	171504	163058
116	048314	051914
116	150314	064805
116	114218	062504
23	159961	028404
23	005103	004488
23	070391	073598
85	107081	061645
85	121791	116936
85	152780	036087
446	037529	038140
446	154248	061223
446	130873	006438
178	050463	074314
178	129176	095557
178	129176	053829
323	138208	070812
323	056729	095016
323	133765	119748
309	016361	136542
309	030659	075088
309	076604	016361
163	022168	094601
163	156338	015419
163	069475	091235
73	014485	032033
73	002561	014531
73	014531	070545
98	036588	068976
98	049179	084060
98	036588	022496
461	182060	172998
461	172998	164919
461	170056	164919
123	089498	023875
123	079710	057047
123	056752	033021
99	081300	137418
99	030435	076629
99	068291	076196
458	082440	073725
458	052464	036337
458	076949	147674
137	119316	153421
137	153421	154312
137	038918	053295
214	177216	175482
214	166507	165276
214	167349	182173
280	063469	122944
280	105166	162392
280	162392	105166
327	178141	180076
327	169459	168390
327	178141	173696
390	136272	133371
390	131482	010978
390	131482	131482
370	117997	114842
370	135978	053771
370	117997	094806
17	140983	099140
17	122307	106276
17	052913	137365
6	089761	162332
6	113302	112305
6	113302	002617
201	093243	135445
201	111472	106610
201	093243	144491
144	087016	054737
144	054737	087016
144	125523	125523
382	011583	026105
382	121526	091014
382	054986	121526
361	063486	013774
361	004024	013774
361	085071	068420
18	173798	173372
18	168764	165698
18	170576	176336
256	149466	065901
256	154637	018369
256	139779	120279
409	098279	067561
409	127076	036433
409	117856	141235
226	019894	135473
226	152846	074688
226	156315	042057
445	048765	146901
445	079971	137471
445	149791	038242
16	083765	083765
16	083765	038243
16	025079	077482
343	159984	020681
343	157751	109761
343	040825	038343
434	166066	164787
434	180516	164466
434	164466	180516
424	014957	109306
424	047213	047213
424	097661	097661
158	169582	175357
158	165471	182148
158	165960	169981
306	007610	129399
306	124722	077472
306	063666	096016
34	056297	080883
34	093107	072754
34	137931	036249
138	028150	001560
138	158083	028150
138	030109	096758
417	097237	067982
417	031621	017148
417	001493	145643
39	030136	030136
39	002270	139153
39	126879	146149
371	007261	157606
371	157270	137121
371	146900	150703
375	140143	140143
375	147163	016332
375	007576	084131
67	054470	009541
67	115520	030235
67	009219	074032
247	043470	151296
247	084999	041739
247	104672	084086
9	060221	010959
9	010959	010959
9	060221	060221
279	007417	111003
279	125642	153842
279	091209	091209
317	170624	165636
317	163113	178590
317	164449	170624
184	060137	142264
184	132204	060746
184	129021	000076
105	093807	004923
105	093807	004816
105	077731	079426
245	064423	087093
245	147207	087093
245	085334	160942
58	138251	133798
58	102100	084244
58	053750	095857
286	182490	174227
286	163749	163852
286	182490	164913
419	095024	091222
419	124016	154895
419	050837	055935
386	180309	175383
386	179536	167331
386	172640	167821
208	176372	182347
208	173075	172976
208	167117	171860
103	073766	031118
103	031118	103697
103	113471	063017
74	165554	165554
74	165554	165554
74	180758	165554
170	114848	112473
170	015766	144486
170	151498	046949
239	030374	068362
239	098676	023184
239	081640	081640
187	124005	011146
187	006851	082168
187	119341	082168
153	035631	017472
153	048552	063018
153	115253	028873
213	061989	158338
213	077409	132366
213	052477	090737
373	168815	180864
373	177111	164548
373	180588	165083
165	061229	108834
165	104909	065824
165	132468	162140
169	159845	396	094510
259	133416	453	057997
252	091574	155	038115
136	050457	262	029264
401	083291	136	052014
62	172893	12	153000
281	100009	100	181259
207	103946	172	115713
270	109389	372	056801
392	170493	129	128303
38	113108	446	037529
104	182058	215	032855
353	087700	399	059334
402	180635	118	098510
107	010916	245	037118
399	011060	121	131279
324	003990	418	104214
25	084269	338	172308
442	074305	315	093399
26	077441	229	178246
61	109283	15	050987
328	090855	129	100777
211	017029	389	091457
407	031816	206	052487
315	125020	257	065097
127	033952	430	073076
166	124614	93	142829
82	158899	323	138208
418	040995	122	051874
438	044535	393	179917
273	015069	457	114653
40	027840	376	171186
215	037375	239	074308
364	017906	370	003263
284	018643	177	171760
257	062725	215	007607
261	166233	162	172812
116	043991	437	050653
23	053185	18	166818
85	078260	139	160469
446	037529	315	129309
178	143296	18	170576
323	091542	318	028422
309	089435	409	064881
163	010843	248	145028
73	147659	147	104954
98	005390	259	069646
461	166525	291	122331
123	037778	185	111674
99	085404	423	012546
458	104678	358	114555
137	039397	60	033314
